Time,PV,Load
2023-12-11 15:48:00,966,851.0638297872347
2023-12-11 15:48:00,1072,851.0638297872347
2023-12-11 15:48:00,1087,851.0638297872347
2023-12-11 15:48:00,1030,851.0638297872347
2023-12-11 15:48:00,1024,851.0638297872347
2023-12-11 15:48:00,994,851.0638297872347
2023-12-11 15:48:00,1009,851.0638297872347
2023-12-11 15:48:00,1004,851.0638297872347
2023-12-11 15:48:00,1010,851.0638297872347
2023-12-11 15:48:00,1010,851.0638297872347
2023-12-11 15:48:00,1011,851.0638297872347
2023-12-11 15:48:00,1013,851.0638297872347
2023-12-11 15:48:00,1014,851.0638297872347
2023-12-11 15:48:00,1014,851.0638297872347
2023-12-11 15:48:00,1016,851.0638297872347
2023-12-11 15:48:00,1017,851.0638297872347
2023-12-11 15:48:00,1017,851.0638297872347
2023-12-11 15:48:00,1020,851.0638297872347
2023-12-11 15:48:00,1019,851.0638297872347
2023-12-11 15:48:00,1031,851.0638297872347
2023-12-11 15:48:00,1032,851.0638297872347
2023-12-11 15:48:00,1048,851.0638297872347
2023-12-11 15:48:00,1063,851.0638297872347
2023-12-11 15:48:00,1072,851.0638297872347
2023-12-11 15:48:00,1086,851.0638297872347
2023-12-11 15:48:00,1093,851.0638297872347
2023-12-11 15:48:00,1113,851.0638297872347
2023-12-11 15:48:00,1123,851.0638297872347
2023-12-11 15:48:00,1125,851.0638297872347
2023-12-11 15:48:00,1131,851.0638297872347
2023-12-11 15:48:00,1150,851.0638297872347
2023-12-11 15:48:00,1164,851.0638297872347
2023-12-11 15:48:00,1168,851.0638297872347
2023-12-11 15:48:00,1172,851.0638297872347
2023-12-11 15:48:00,1186,851.0638297872347
2023-12-11 15:48:00,1203,851.0638297872347
2023-12-11 15:48:00,1211,851.0638297872347
2023-12-11 15:48:00,1214,851.0638297872347
2023-12-11 15:48:00,1222,851.0638297872347
2023-12-11 15:48:00,1240,851.0638297872347
2023-12-11 15:49:00,1253,851.0638297872347
2023-12-11 15:49:00,1256,851.0638297872347
2023-12-11 15:49:00,1260,851.0638297872347
2023-12-11 15:49:00,1278,851.0638297872347
2023-12-11 15:49:00,1293,851.0638297872347
2023-12-11 15:49:00,1298,851.0638297872347
2023-12-11 15:49:00,1301,851.0638297872347
2023-12-11 15:49:00,1315,851.0638297872347
2023-12-11 15:49:00,1332,851.0638297872347
2023-12-11 15:49:00,1339,851.0638297872347
2023-12-11 15:49:00,1342,851.0638297872347
2023-12-11 15:49:00,1351,851.0638297872347
2023-12-11 15:49:00,1371,851.0638297872347
2023-12-11 15:49:00,1381,851.0638297872347
2023-12-11 15:49:00,1385,851.0638297872347
2023-12-11 15:49:00,1393,851.0638297872347
2023-12-11 15:49:00,1379,851.0638297872347
2023-12-11 15:49:00,1379,851.0638297872347
2023-12-11 15:49:00,1387,851.0638297872347
2023-12-11 15:49:00,1380,851.0638297872347
2023-12-11 15:49:00,1391,851.0638297872347
2023-12-11 15:49:00,1379,851.0638297872347
2023-12-11 15:49:00,1363,851.0638297872347
2023-12-11 15:49:00,1392,851.0638297872347
2023-12-11 15:49:00,1371,851.0638297872347
2023-12-11 15:49:00,1392,851.0638297872347
2023-12-11 15:49:00,1414,851.0638297872347
2023-12-11 15:49:00,1412,851.0638297872347
2023-12-11 15:49:00,1417,851.0638297872347
2023-12-11 15:49:00,1432,851.0638297872347
2023-12-11 15:49:00,1447,851.0638297872347
2023-12-11 15:49:00,1455,851.0638297872347
2023-12-11 15:49:00,1456,851.0638297872347
2023-12-11 15:49:00,1468,851.0638297872347
2023-12-11 15:49:00,1486,851.0638297872347
2023-12-11 15:49:00,1496,851.0638297872347
2023-12-11 15:49:00,1498,851.0638297872347
2023-12-11 15:49:00,1505,851.0638297872347
2023-12-11 15:49:00,1524,851.0638297872347
2023-12-11 15:49:00,1538,851.0638297872347
2023-12-11 15:49:00,1542,851.0638297872347
2023-12-11 15:49:00,1546,851.0638297872347
2023-12-11 15:49:00,1560,851.0638297872347
2023-12-11 15:49:00,1566,851.0638297872347
2023-12-11 15:49:00,1547,851.0638297872347
2023-12-11 15:49:00,1548,851.0638297872347
2023-12-11 15:49:00,1547,851.0638297872347
2023-12-11 15:49:00,1560,851.0638297872347
2023-12-11 15:49:00,1566,851.0638297872347
2023-12-11 15:49:00,1548,851.0638297872347
2023-12-11 15:49:00,1558,851.0638297872347
2023-12-11 15:49:00,1541,851.0638297872347
2023-12-11 15:49:00,1563,851.0638297872347
2023-12-11 15:49:00,1563,851.0638297872347
2023-12-11 15:49:00,1548,851.0638297872347
2023-12-11 15:49:00,1561,851.0638297872347
2023-12-11 15:49:00,1539,851.0638297872347
2023-12-11 15:49:00,1562,851.0638297872347
2023-12-11 15:49:00,1562,851.0638297872347
2023-12-11 15:49:00,1587,851.0638297872347
2023-12-11 15:49:00,1581,851.0638297872347
2023-12-11 15:49:00,1566,851.0638297872347
2023-12-11 15:49:00,1583,851.0638297872347
2023-12-11 15:49:00,1581,851.0638297872347
2023-12-11 15:49:00,1601,851.0638297872347
2023-12-11 15:49:00,1615,851.0638297872347
2023-12-11 15:49:00,1621,851.0638297872347
2023-12-11 15:49:00,1622,851.0638297872347
2023-12-11 15:49:00,1638,851.0638297872347
2023-12-11 15:49:00,1648,851.0638297872347
2023-12-11 15:49:00,1633,851.0638297872347
2023-12-11 15:49:00,1614,851.0638297872347
2023-12-11 15:49:00,1460,851.0638297872347
2023-12-11 15:49:00,1457,851.0638297872347
2023-12-11 15:49:00,1439,851.0638297872347
2023-12-11 15:49:00,1421,851.0638297872347
2023-12-11 15:50:00,1366,851.0638297872347
2023-12-11 15:50:00,1366,851.0638297872347
2023-12-11 15:50:00,1330,851.0638297872347
2023-12-11 15:50:00,1293,851.0638297872347
2023-12-11 15:50:00,1294,851.0638297872347
2023-12-11 15:50:00,1239,851.0638297872347
2023-12-11 15:50:00,1239,851.0638297872347
2023-12-11 15:50:00,1203,851.0638297872347
2023-12-11 15:50:00,1166,851.0638297872347
2023-12-11 15:50:00,1166,851.0638297872347
2023-12-11 15:50:00,1112,851.0638297872347
2023-12-11 15:50:00,1210,851.0638297872347
2023-12-11 15:50:00,1268,851.0638297872347
2023-12-11 15:50:00,1326,851.0638297872347
2023-12-11 15:50:00,1383,851.0638297872347
2023-12-11 15:50:00,1422,851.0638297872347
2023-12-11 15:50:00,1518,851.0638297872347
2023-12-11 15:50:00,1633,851.0638297872347
2023-12-11 15:50:00,1615,851.0638297872347
2023-12-11 15:50:00,1612,851.0638297872347
2023-12-11 15:50:00,1634,851.0638297872347
2023-12-11 15:50:00,1634,851.0638297872347
2023-12-11 15:50:00,1639,851.0638297872347
2023-12-11 15:50:00,1651,851.0638297872347
2023-12-11 15:50:00,1641,851.0638297872347
2023-12-11 15:50:00,1624,851.0638297872347
2023-12-11 15:50:00,1634,851.0638297872347
2023-12-11 15:50:00,1639,851.0638297872347
2023-12-11 15:50:00,1651,851.0638297872347
2023-12-11 15:50:00,1647,851.0638297872347
2023-12-11 15:50:00,1630,851.0638297872347
2023-12-11 15:50:00,1627,851.0638297872347
2023-12-11 15:50:00,1642,851.0638297872347
2023-12-11 15:50:00,1650,851.0638297872347
2023-12-11 15:50:00,1649,851.0638297872347
2023-12-11 15:50:00,1634,851.0638297872347
2023-12-11 15:50:00,1624,851.0638297872347
2023-12-11 15:50:00,1646,851.0638297872347
2023-12-11 15:50:00,1656,851.0638297872347
2023-12-11 15:50:00,1656,851.0638297872347
2023-12-11 15:50:00,1666,851.0638297872347
2023-12-11 15:50:00,1683,851.0638297872347
2023-12-11 15:50:00,1695,851.0638297872347
2023-12-11 15:50:00,1699,851.0638297872347
2023-12-11 15:50:00,1704,851.0638297872347
2023-12-11 15:50:00,1722,851.0638297872347
2023-12-11 15:50:00,1735,851.0638297872347
2023-12-11 15:50:00,1735,851.0638297872347
2023-12-11 15:50:00,1717,851.0638297872347
2023-12-11 15:50:00,1735,851.0638297872347
2023-12-11 15:50:00,1710,851.0638297872347
2023-12-11 15:50:00,1735,851.0638297872347
2023-12-11 15:50:00,1733,851.0638297872347
2023-12-11 15:50:00,1717,851.0638297872347
2023-12-11 15:50:00,1733,851.0638297872347
2023-12-11 15:50:00,1707,851.0638297872347
2023-12-11 15:50:00,1733,851.0638297872347
2023-12-11 15:50:00,1730,851.0638297872347
2023-12-11 15:50:00,1744,851.0638297872347
2023-12-11 15:50:00,1763,851.0638297872347
2023-12-11 15:50:00,1770,851.0638297872347
2023-12-11 15:50:00,1771,851.0638297872347
2023-12-11 15:50:00,1781,851.0638297872347
2023-12-11 15:50:00,1799,851.0638297872347
2023-12-11 15:50:00,1812,851.0638297872347
2023-12-11 15:50:00,1816,851.0638297872347
2023-12-11 15:50:00,1818,851.0638297872347
2023-12-11 15:50:00,1801,851.0638297872347
2023-12-11 15:50:00,1820,851.0638297872347
2023-12-11 15:50:00,1802,851.0638297872347
2023-12-11 15:50:00,1781,851.0638297872347
2023-12-11 15:50:00,1781,851.0638297872347
2023-12-11 15:50:00,1815,851.0638297872347
2023-12-11 15:50:00,1788,851.0638297872347
2023-12-11 15:50:00,1805,851.0638297872347
2023-12-11 15:50:00,1806,851.0638297872347
2023-12-11 15:50:00,1819,851.0638297872347
2023-12-11 15:51:00,1806,912.9593810444876
2023-12-11 15:51:00,1823,912.9593810444876
2023-12-11 15:51:00,1817,912.9593810444876
2023-12-11 15:51:00,1837,912.9593810444876
2023-12-11 15:51:00,1852,912.9593810444876
2023-12-11 15:51:00,1859,912.9593810444876
2023-12-11 15:51:00,1861,912.9593810444876
2023-12-11 15:51:00,1873,912.9593810444876
2023-12-11 15:51:00,1892,912.9593810444876
2023-12-11 15:51:00,1900,912.9593810444876
2023-12-11 15:51:00,1904,912.9593810444876
2023-12-11 15:51:00,1909,912.9593810444876
2023-12-11 15:51:00,1896,912.9593810444876
2023-12-11 15:51:00,1879,912.9593810444876
2023-12-11 15:51:00,1900,912.9593810444876
2023-12-11 15:51:00,1898,912.9593810444876
2023-12-11 15:51:00,1909,912.9593810444876
2023-12-11 15:51:00,1886,912.9593810444876
2023-12-11 15:51:00,1885,912.9593810444876
2023-12-11 15:51:00,1893,912.9593810444876
2023-12-11 15:51:00,1895,912.9593810444876
2023-12-11 15:51:00,1917,912.9593810444876
2023-12-11 15:51:00,1926,912.9593810444876
2023-12-11 15:51:00,1929,912.9593810444876
2023-12-11 15:51:00,1936,912.9593810444876
2023-12-11 15:51:00,1953,912.9593810444876
2023-12-11 15:51:00,1968,912.9593810444876
2023-12-11 15:51:00,1973,912.9593810444876
2023-12-11 15:51:00,1975,912.9593810444876
2023-12-11 15:51:00,1991,912.9593810444876
2023-12-11 15:51:00,1995,912.9593810444876
2023-12-11 15:51:00,1972,912.9593810444876
2023-12-11 15:51:00,1776,912.9593810444876
2023-12-11 15:51:00,1710,912.9593810444876
2023-12-11 15:51:00,1710,912.9593810444876
2023-12-11 15:51:00,1665,912.9593810444876
2023-12-11 15:51:00,1621,912.9593810444876
2023-12-11 15:51:00,1621,912.9593810444876
2023-12-11 15:51:00,1554,912.9593810444876
2023-12-11 15:51:00,1532,912.9593810444876
2023-12-11 15:51:00,1510,912.9593810444876
2023-12-11 15:51:00,1465,912.9593810444876
2023-12-11 15:51:00,1466,912.9593810444876
2023-12-11 15:51:00,1399,912.9593810444876
2023-12-11 15:51:00,1377,912.9593810444876
2023-12-11 15:51:00,1355,912.9593810444876
2023-12-11 15:51:00,1288,912.9593810444876
2023-12-11 15:51:00,1288,912.9593810444876
2023-12-11 15:51:00,1244,912.9593810444876
2023-12-11 15:51:00,1222,912.9593810444876
2023-12-11 15:51:00,1199,912.9593810444876
2023-12-11 15:51:00,1133,912.9593810444876
2023-12-11 15:51:00,1369,912.9593810444876
2023-12-11 15:51:00,1485,912.9593810444876
2023-12-11 15:51:00,1578,912.9593810444876
2023-12-11 15:51:00,1717,912.9593810444876
2023-12-11 15:51:00,1833,912.9593810444876
2023-12-11 15:51:00,1949,912.9593810444876
2023-12-11 15:51:00,1947,912.9593810444876
2023-12-11 15:51:00,1966,912.9593810444876
2023-12-11 15:51:00,1970,912.9593810444876
2023-12-11 15:51:00,1990,912.9593810444876
2023-12-11 15:51:00,1990,912.9593810444876
2023-12-11 15:51:00,1994,912.9593810444876
2023-12-11 15:51:00,1980,912.9593810444876
2023-12-11 15:51:00,1966,912.9593810444876
2023-12-11 15:51:00,1990,912.9593810444876
2023-12-11 15:51:00,1990,912.9593810444876
2023-12-11 15:51:00,1995,912.9593810444876
2023-12-11 15:51:00,1984,912.9593810444876
2023-12-11 15:51:00,1965,912.9593810444876
2023-12-11 15:51:00,1987,912.9593810444876
2023-12-11 15:51:00,1984,912.9593810444876
2023-12-11 15:51:00,2008,912.9593810444876
2023-12-11 15:51:00,2008,912.9593810444876
2023-12-11 15:51:00,2027,912.9593810444876
2023-12-11 15:52:00,2027,912.9593810444876
2023-12-11 15:52:00,2035,912.9593810444876
2023-12-11 15:52:00,2052,912.9593810444876
2023-12-11 15:52:00,2067,912.9593810444876
2023-12-11 15:52:00,2070,912.9593810444876
2023-12-11 15:52:00,2076,912.9593810444876
2023-12-11 15:52:00,2057,912.9593810444876
2023-12-11 15:52:00,2055,912.9593810444876
2023-12-11 15:52:00,2062,912.9593810444876
2023-12-11 15:52:00,2070,912.9593810444876
2023-12-11 15:52:00,2075,912.9593810444876
2023-12-11 15:52:00,2057,912.9593810444876
2023-12-11 15:52:00,2057,912.9593810444876
2023-12-11 15:52:00,2070,912.9593810444876
2023-12-11 15:52:00,2063,912.9593810444876
2023-12-11 15:52:00,2074,912.9593810444876
2023-12-11 15:52:00,2094,912.9593810444876
2023-12-11 15:52:00,2100,912.9593810444876
2023-12-11 15:52:00,2103,912.9593810444876
2023-12-11 15:52:00,2114,912.9593810444876
2023-12-11 15:52:00,2131,912.9593810444876
2023-12-11 15:52:00,2142,912.9593810444876
2023-12-11 15:52:00,2145,912.9593810444876
2023-12-11 15:52:00,2151,912.9593810444876
2023-12-11 15:52:00,2162,912.9593810444876
2023-12-11 15:52:00,2151,912.9593810444876
2023-12-11 15:52:00,2138,912.9593810444876
2023-12-11 15:52:00,2143,912.9593810444876
2023-12-11 15:52:00,2150,912.9593810444876
2023-12-11 15:52:00,2162,912.9593810444876
2023-12-11 15:52:00,2156,912.9593810444876
2023-12-11 15:52:00,2142,912.9593810444876
2023-12-11 15:52:00,2139,912.9593810444876
2023-12-11 15:52:00,2153,912.9593810444876
2023-12-11 15:52:00,1960,912.9593810444876
2023-12-11 15:52:00,1815,912.9593810444876
2023-12-11 15:52:00,1718,912.9593810444876
2023-12-11 15:52:00,1597,912.9593810444876
2023-12-11 15:52:00,1525,912.9593810444876
2023-12-11 15:52:00,1404,912.9593810444876
2023-12-11 15:52:00,1283,912.9593810444876
2023-12-11 15:52:00,1210,912.9593810444876
2023-12-11 15:52:00,1386,912.9593810444876
2023-12-11 15:52:00,1638,912.9593810444876
2023-12-11 15:52:00,1839,912.9593810444876
2023-12-11 15:52:00,2041,912.9593810444876
2023-12-11 15:52:00,2139,912.9593810444876
2023-12-11 15:52:00,2159,912.9593810444876
2023-12-11 15:52:00,2163,912.9593810444876
2023-12-11 15:52:00,2142,912.9593810444876
2023-12-11 15:52:00,2135,912.9593810444876
2023-12-11 15:52:00,2137,912.9593810444876
2023-12-11 15:52:00,2160,912.9593810444876
2023-12-11 15:52:00,2162,912.9593810444876
2023-12-11 15:52:00,2141,912.9593810444876
2023-12-11 15:52:00,2137,912.9593810444876
2023-12-11 15:52:00,2139,912.9593810444876
2023-12-11 15:52:00,2162,912.9593810444876
2023-12-11 15:52:00,2162,912.9593810444876
2023-12-11 15:52:00,2142,912.9593810444876
2023-12-11 15:52:00,2108,912.9593810444876
2023-12-11 15:52:00,2083,912.9593810444876
2023-12-11 15:52:00,2033,912.9593810444876
2023-12-11 15:52:00,2033,912.9593810444876
2023-12-11 15:52:00,1957,912.9593810444876
2023-12-11 15:52:00,1932,912.9593810444876
2023-12-11 15:52:00,1907,912.9593810444876
2023-12-11 15:52:00,1832,912.9593810444876
2023-12-11 15:52:00,1832,912.9593810444876
2023-12-11 15:52:00,1782,912.9593810444876
2023-12-11 15:52:00,1731,912.9593810444876
2023-12-11 15:52:00,1731,912.9593810444876
2023-12-11 15:52:00,1656,912.9593810444876
2023-12-11 15:52:00,1631,912.9593810444876
2023-12-11 15:52:00,1606,912.9593810444876
2023-12-11 15:52:00,1556,912.9593810444876
2023-12-11 15:53:00,1556,960.1745771958548
2023-12-11 15:53:00,1481,960.1745771958548
2023-12-11 15:53:00,1456,960.1745771958548
2023-12-11 15:53:00,1430,960.1745771958548
2023-12-11 15:53:00,1355,960.1745771958548
2023-12-11 15:53:00,1355,960.1745771958548
2023-12-11 15:53:00,1305,960.1745771958548
2023-12-11 15:53:00,1255,960.1745771958548
2023-12-11 15:53:00,1255,960.1745771958548
2023-12-11 15:53:00,1180,960.1745771958548
2023-12-11 15:53:00,1180,960.1745771958548
2023-12-11 15:53:00,1129,960.1745771958548
2023-12-11 15:53:00,1109,960.1745771958548
2023-12-11 15:53:00,1159,960.1745771958548
2023-12-11 15:53:00,1260,960.1745771958548
2023-12-11 15:53:00,1386,960.1745771958548
2023-12-11 15:53:00,1512,960.1745771958548
2023-12-11 15:53:00,1638,960.1745771958548
2023-12-11 15:53:00,1738,960.1745771958548
2023-12-11 15:53:00,1864,960.1745771958548
2023-12-11 15:53:00,1990,960.1745771958548
2023-12-11 15:53:00,2091,960.1745771958548
2023-12-11 15:53:00,2150,960.1745771958548
2023-12-11 15:53:00,2130,960.1745771958548
2023-12-11 15:53:00,2150,960.1745771958548
2023-12-11 15:53:00,2152,960.1745771958548
2023-12-11 15:53:00,2162,960.1745771958548
2023-12-11 15:53:00,2141,960.1745771958548
2023-12-11 15:53:00,2140,960.1745771958548
2023-12-11 15:53:00,2153,960.1745771958548
2023-12-11 15:53:00,2150,960.1745771958548
2023-12-11 15:53:00,2155,960.1745771958548
2023-12-11 15:53:00,2149,960.1745771958548
2023-12-11 15:53:00,2131,960.1745771958548
2023-12-11 15:53:00,2139,960.1745771958548
2023-12-11 15:53:00,2145,960.1745771958548
2023-12-11 15:53:00,2156,960.1745771958548
2023-12-11 15:53:00,2152,960.1745771958548
2023-12-11 15:53:00,2134,960.1745771958548
2023-12-11 15:53:00,2135,960.1745771958548
2023-12-11 15:53:00,2148,960.1745771958548
2023-12-11 15:53:00,2156,960.1745771958548
2023-12-11 15:53:00,2154,960.1745771958548
2023-12-11 15:53:00,2139,960.1745771958548
2023-12-11 15:53:00,2133,960.1745771958548
2023-12-11 15:53:00,2151,960.1745771958548
2023-12-11 15:53:00,2153,960.1745771958548
2023-12-11 15:53:00,2125,960.1745771958548
2023-12-11 15:53:00,2122,960.1745771958548
2023-12-11 15:53:00,2129,960.1745771958548
2023-12-11 15:53:00,2117,960.1745771958548
2023-12-11 15:53:00,2132,960.1745771958548
2023-12-11 15:53:00,2130,960.1745771958548
2023-12-11 15:53:00,2145,960.1745771958548
2023-12-11 15:53:00,2133,960.1745771958548
2023-12-11 15:53:00,2143,960.1745771958548
2023-12-11 15:53:00,2147,960.1745771958548
2023-12-11 15:53:00,2100,960.1745771958548
2023-12-11 15:53:00,2075,960.1745771958548
2023-12-11 15:53:00,2122,960.1745771958548
2023-12-11 15:53:00,2122,960.1745771958548
2023-12-11 15:53:00,2121,960.1745771958548
2023-12-11 15:53:00,2137,960.1745771958548
2023-12-11 15:53:00,2139,960.1745771958548
2023-12-11 15:53:00,2116,960.1745771958548
2023-12-11 15:53:00,2136,960.1745771958548
2023-12-11 15:53:00,2113,960.1745771958548
2023-12-11 15:53:00,2136,960.1745771958548
2023-12-11 15:53:00,2137,960.1745771958548
2023-12-11 15:53:00,2084,960.1745771958548
2023-12-11 15:53:00,2083,960.1745771958548
2023-12-11 15:53:00,2033,960.1745771958548
2023-12-11 15:53:00,2008,960.1745771958548
2023-12-11 15:53:00,1984,960.1745771958548
2023-12-11 15:53:00,1877,960.1745771958548
2023-12-11 15:53:00,1827,960.1745771958548
2023-12-11 15:54:00,1700,960.1745771958548
2023-12-11 15:54:00,1575,960.1745771958548
2023-12-11 15:54:00,1501,960.1745771958548
2023-12-11 15:54:00,1402,960.1745771958548
2023-12-11 15:54:00,1353,960.1745771958548
2023-12-11 15:54:00,1304,960.1745771958548
2023-12-11 15:54:00,1230,960.1745771958548
2023-12-11 15:54:00,1205,960.1745771958548
2023-12-11 15:54:00,1132,960.1745771958548
2023-12-11 15:54:00,1082,960.1745771958548
2023-12-11 15:54:00,1033,960.1745771958548
2023-12-11 15:54:00,935,960.1745771958548
2023-12-11 15:54:00,910,960.1745771958548
2023-12-11 15:54:00,864,960.1745771958548
2023-12-11 15:54:00,840,960.1745771958548
2023-12-11 15:54:00,893,960.1745771958548
2023-12-11 15:54:00,1042,960.1745771958548
2023-12-11 15:54:00,1166,960.1745771958548
2023-12-11 15:54:00,1314,960.1745771958548
2023-12-11 15:54:00,1463,960.1745771958548
2023-12-11 15:54:00,1587,960.1745771958548
2023-12-11 15:54:00,1736,960.1745771958548
2023-12-11 15:54:00,1884,960.1745771958548
2023-12-11 15:54:00,2008,960.1745771958548
2023-12-11 15:54:00,2124,960.1745771958548
2023-12-11 15:54:00,2105,960.1745771958548
2023-12-11 15:54:00,2125,960.1745771958548
2023-12-11 15:54:00,2121,960.1745771958548
2023-12-11 15:54:00,2074,960.1745771958548
2023-12-11 15:54:00,2074,960.1745771958548
2023-12-11 15:54:00,2114,960.1745771958548
2023-12-11 15:54:00,2089,960.1745771958548
2023-12-11 15:54:00,2103,960.1745771958548
2023-12-11 15:54:00,2106,960.1745771958548
2023-12-11 15:54:00,2119,960.1745771958548
2023-12-11 15:54:00,2107,960.1745771958548
2023-12-11 15:54:00,2119,960.1745771958548
2023-12-11 15:54:00,2119,960.1745771958548
2023-12-11 15:54:00,2102,960.1745771958548
2023-12-11 15:54:00,2089,960.1745771958548
2023-12-11 15:54:00,2112,960.1745771958548
2023-12-11 15:54:00,2107,960.1745771958548
2023-12-11 15:54:00,2119,960.1745771958548
2023-12-11 15:54:00,2103,960.1745771958548
2023-12-11 15:54:00,2119,960.1745771958548
2023-12-11 15:54:00,2098,960.1745771958548
2023-12-11 15:54:00,2050,960.1745771958548
2023-12-11 15:54:00,2050,960.1745771958548
2023-12-11 15:54:00,2094,960.1745771958548
2023-12-11 15:54:00,2090,960.1745771958548
2023-12-11 15:54:00,2100,960.1745771958548
2023-12-11 15:54:00,2107,960.1745771958548
2023-12-11 15:54:00,2119,960.1745771958548
2023-12-11 15:54:00,2113,960.1745771958548
2023-12-11 15:54:00,2111,960.1745771958548
2023-12-11 15:54:00,2120,960.1745771958548
2023-12-11 15:54:00,2073,960.1745771958548
2023-12-11 15:54:00,2017,960.1745771958548
2023-12-11 15:54:00,1968,960.1745771958548
2023-12-11 15:54:00,1869,960.1745771958548
2023-12-11 15:54:00,1845,960.1745771958548
2023-12-11 15:54:00,1771,960.1745771958548
2023-12-11 15:54:00,1722,960.1745771958548
2023-12-11 15:54:00,1672,960.1745771958548
2023-12-11 15:54:00,1599,960.1745771958548
2023-12-11 15:54:00,1550,960.1745771958548
2023-12-11 15:54:00,1501,960.1745771958548
2023-12-11 15:54:00,1427,960.1745771958548
2023-12-11 15:54:00,1402,960.1745771958548
2023-12-11 15:54:00,1328,960.1745771958548
2023-12-11 15:54:00,1279,960.1745771958548
2023-12-11 15:54:00,1230,960.1745771958548
2023-12-11 15:54:00,1132,960.1745771958548
2023-12-11 15:54:00,1132,960.1745771958548
2023-12-11 15:54:00,1058,960.1745771958548
2023-12-11 15:54:00,984,960.1745771958548
2023-12-11 15:54:00,960,960.1745771958548
2023-12-11 15:55:00,889,915.3399791697666
2023-12-11 15:55:00,889,915.3399791697666
2023-12-11 15:55:00,938,915.3399791697666
2023-12-11 15:55:00,1037,915.3399791697666
2023-12-11 15:55:00,1136,915.3399791697666
2023-12-11 15:55:00,1235,915.3399791697666
2023-12-11 15:55:00,1334,915.3399791697666
2023-12-11 15:55:00,1433,915.3399791697666
2023-12-11 15:55:00,1532,915.3399791697666
2023-12-11 15:55:00,1606,915.3399791697666
2023-12-11 15:55:00,1704,915.3399791697666
2023-12-11 15:55:00,1803,915.3399791697666
2023-12-11 15:55:00,1901,915.3399791697666
2023-12-11 15:55:00,2000,915.3399791697666
